claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-00977,PRD-60222,Gaming Desktop Rig,Electronics,HP,HP-ELE-961,SNHP512359,SNHP512359,SNHP512359,2023-12-30,1913.27,BestBuy,2023-12-30,2026-12-29,AssureX Extended Guard,Extended,2024-07-19,2024-07-29,Unauthorized Modification,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,6,893,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00978,PRD-49387,Heavy-Duty Starter Motor,Automotive,Bosch Auto,BOS-AUT-695,SNBO400878,SNBO400878,SNBO400878,2023-02-26,302.0,O'Reilly Auto,2023-02-26,2025-02-25,AssureX Extended Guard,Extended,2024-05-01,2024-05-05,Material Failure,Sensor module stopped transmitting readings to the main board.,Component Failure,14,300,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00979,PRD-31925,Tablet 11-inch Display,Electronics,Lenovo,LEN-ELE-108,SNLE416985,SNLE416985,SNLE416985,2024-12-05,720.78,Target,2024-12-05,2026-12-05,Lenovo Care Protection,Standard,2025-06-25,2025-07-02,Water Damage,Liquid spilled directly into top vents while device was operating.,Water Damage,6,528,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00980,PRD-97223,French Door Refrigerator,Appliances,Whirlpool,WHI-APP-402,SNWH253991,SNWH253991,SNWH253991,2023-08-02,1523.66,Costco,2023-08-02,2026-08-01,Whirlpool Care Protection,Standard,2025-08-03,2025-08-15,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,24,363,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00981,PRD-63420,Smart Watch Series 7,Electronics,Sony,SON-ELE-708,SNSO820626,SNSO820626,SNSO820626,2023-08-18,437.73,Direct Manufacturer Store,2023-08-18,2025-08-17,Sony Care Protection,Standard,2023-12-12,2023-12-23,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,3,614,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00982,PRD-46927,Performance Shock Absorbers,Automotive,Denso,DEN-AUT-446,SNDE944101,SNDE944101,SNDE944101,2024-12-17,359.39,Advance Auto Parts,2024-12-17,2025-12-17,Denso Care Protection,Standard,2025-02-14,2025-02-20,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,1,306,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00983,PRD-20164,Active Noise Cancelling Headphones,Electronics,LG,LG-ELE-934,SNLG136421,SNLG136421,SNLG136421,2023-05-03,328.6,Amazon Electronics,2023-05-03,2025-05-02,LG Care Protection,Standard,2024-10-27,2024-11-07,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,17,187,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00984,PRD-83887,Smart Dishwasher 24-inch,Appliances,LG,LG-APP-984,SNLG589584,SNLG589584,SNLG589584,2024-02-22,871.01,Costco,2024-02-22,2028-02-22,AssureX Extended Guard,Extended,2026-10-07,2026-10-14,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Manufacturing,31,503,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00985,PRD-58590,Smart Dishwasher 24-inch,Appliances,KitchenAid,KIT-APP-304,SNKI478003,SNKI478003,SNKI478003,2025-05-26,927.62,Costco,2025-05-26,2029-05-26,AssureX Extended Guard,Extended,2026-10-04,2026-10-11,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,16,965,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00986,PRD-12900,Front-Load Washing Machine,Appliances,LG,LG-APP-180,SNLG285685,SNLG285685,SNLG285685,2025-04-11,839.21,Sears Appliance Outlet,2025-04-11,2028-04-10,LG Care Protection,Standard,2027-05-01,2027-05-07,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,24,345,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00987,PRD-85460,Electronic Fuel Injector Kit,Automotive,Denso,DEN-AUT-710,SNDE249522,SNDE249522,SNDE249522,2024-08-15,411.28,O'Reilly Auto,2024-08-15,2026-08-15,AssureX Extended Guard,Extended,2025-12-15,2025-12-18,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,16,243,0,True,False,True,True,True,False,1,False,False,False,True,Likely Invalid
CLM-00988,PRD-25553,ProBook Laptop 15-inch,Electronics,LG,LG-ELE-345,SNLG485815,SNLG485815,SNLG485815,2024-02-17,986.65,Direct Manufacturer Store,2024-02-17,2026-02-16,LG Care Protection,Standard,2024-12-19,2024-12-21,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,10,424,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-00989,PRD-50494,Convection Microwave Oven,Appliances,Bosch,BOS-APP-936,SNBO221995,SNBO221995,SNBO221995,2023-11-28,310.53,Sears Appliance Outlet,2023-11-28,2026-11-27,Bosch Care Protection,Standard,2026-04-21,2026-04-25,Control Board Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Component Failure,28,220,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00990,PRD-74970,OLED 4K Smart TV,Electronics,Sony,SON-ELE-646,SNSO776978,SNSO776978,SNSO776978,2025-04-04,1349.4,BestBuy,2025-04-04,2027-04-04,Sony Care Protection,Standard,2025-09-26,2025-09-28,Accidental Damage,Heavy object fell directly on top of the chassis during home move.,Accidental Damage,5,555,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00991,PRD-57546,Galaxy Ultra Smartphone,Electronics,Asus,ASU-ELE-670,SNAS394493,SNAS394493,SNAS394493,2024-03-09,976.36,Amazon Electronics,2024-03-09,2026-03-09,Asus Care Protection,Standard,2025-09-07,2025-09-15,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Component Failure,17,183,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00992,PRD-94948,OLED 4K Smart TV,Electronics,Asus,ASU-ELE-215,SNAS621373,SNAS621373,SNAS621373,2023-02-09,1113.12,Amazon Electronics,2023-02-09,2026-02-08,AssureX Extended Guard,Extended,2024-07-06,2024-07-21,Electrical Failure,No current flowing to main motor despite active input power.,Electrical,16,582,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00993,PRD-35556,Convection Microwave Oven,Appliances,GE Appliances,GE -APP-509,SNGE815095,SNGE815095,SNGE815095,2024-12-28,313.46,Lowe's,2024-12-28,2027-12-28,GE Appliances Care Protection,Standard,2028-03-28,2028-03-31,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,38,-91,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00994,PRD-13222,ProBook Laptop 15-inch,Electronics,HP,HP-ELE-933,SNHP560669,SNHP560669,SNHP560669,2024-07-24,1039.53,BestBuy,2024-07-24,2026-07-24,HP Care Protection,Standard,2025-10-08,2025-10-17,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,14,289,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-00995,PRD-70701,ABS Wheel Speed Sensor,Automotive,Denso,DEN-AUT-231,SNDE168904,SNDE168904,SNDE168904,2023-10-30,92.5,O'Reilly Auto,2023-10-30,2024-10-29,Denso Care Protection,Standard,2023-12-12,2023-12-22,Material Failure,Sensor module stopped transmitting readings to the main board.,Component Failure,1,322,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00996,PRD-74798,Active Noise Cancelling Headphones,Electronics,Samsung,SAM-ELE-881,SNSA517329,SNSA517389,SNSA517329,2023-09-13,297.26,BestBuy,2023-09-13,2025-09-12,Samsung Care Protection,Standard,2024-02-14,2024-02-18,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,5,576,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-00997,PRD-85446,Gaming Desktop Rig,Electronics,Apple,APP-ELE-280,SNAP855861,SNAP855861,SNAP855861,2025-01-22,1592.32,Amazon Electronics,2025-01-22,2027-01-22,Apple Care Protection,Standard,2025-01-11,2025-02-07,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,0,741,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00998,PRD-39732,Active Noise Cancelling Headphones,Electronics,Dell,DEL-ELE-251,SNDE277184,SNDE277184,SNDE277184,2023-10-23,254.89,Target,2023-10-23,2025-10-22,Dell Care Protection,Standard,2024-02-09,2024-02-14,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,3,621,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00999,PRD-71543,Electronic Fuel Injector Kit,Automotive,Denso,DEN-AUT-537,SNDE191338,SNDE191338,SNDE191338,2024-09-08,442.22,AutoZone,2024-09-08,2025-09-08,Denso Care Protection,Standard,2026-02-16,2026-03-04,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,17,-161,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01000,PRD-36201,Electronic Fuel Injector Kit,Automotive,Monroe,MON-AUT-906,SNMO226660,SNMO226660,SNMO226660,2024-08-15,485.43,Advance Auto Parts,2024-08-15,2025-08-15,Monroe Care Protection,Standard,2024-11-02,2024-11-03,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,2,286,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01001,PRD-97322,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-823,SNDE193994,SNDE193994,SNDE193994,2024-11-06,1050.14,Target,2024-11-06,2026-11-06,Dell Care Protection,Standard,2025-08-27,2025-09-03,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,9,436,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-01002,PRD-30023,Smart Dishwasher 24-inch,Appliances,Maytag,MAY-APP-234,SNMA252199,SNMA252199,SNMA252199,2023-08-09,700.45,Lowe's,2023-08-09,2026-08-08,Maytag Care Protection,Standard,2025-06-23,2025-06-24,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,22,411,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01003,PRD-97163,Electric Range Oven,Appliances,LG,LG-APP-786,SNLG999745,SNLG999745,SNLG999745,2023-10-14,1260.85,Lowe's,2023-10-14,2026-10-13,LG Care Protection,Standard,2025-03-23,2025-03-30,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,17,569,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01004,PRD-42065,Electronic Fuel Injector Kit,Automotive,Bosch Auto,BOS-AUT-348,SNBO973585,SNBO973585,SNBO973585,2023-04-14,507.71,NAPA Auto Parts,2023-04-14,2024-04-13,Bosch Auto Care Protection,Standard,2024-07-11,2024-07-25,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,14,-89,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01005,PRD-49962,OLED 4K Smart TV,Electronics,Dell,DEL-ELE-597,SNDE801499,SNDE801499,SNDE801499,2023-07-09,1171.32,Direct Manufacturer Store,2023-07-09,2025-07-08,Dell Care Protection,Standard,2024-01-10,2024-01-11,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,6,545,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01006,PRD-96094,Mirrorless Camera Body,Electronics,Sony,SON-ELE-779,SNSO518692,SNSO518692,SNSO518692,2024-07-21,1365.46,Target,2024-07-21,2027-07-21,AssureX Extended Guard,Extended,2025-03-06,2025-03-12,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,7,867,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01007,PRD-66114,ProBook Laptop 15-inch,Electronics,Samsung,SAM-ELE-741,SNSA791733,SNSA791733,SNSA791733,2024-02-20,745.38,BestBuy,2024-02-20,2026-02-19,Samsung Care Protection,Standard,2024-07-17,2024-07-27,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,4,582,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01008,PRD-81712,Gaming Desktop Rig,Electronics,Samsung,SAM-ELE-706,SNSA321794,SNSA321727,SNSA321794,2025-02-10,2009.79,Target,2025-02-10,2027-02-10,Samsung Care Protection,Standard,2025-05-12,2025-05-20,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,2,639,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-01009,PRD-22595,High Output Alternator,Automotive,ACDelco,ACD-AUT-782,SNAC115633,SNAC115633,SNAC115633,2023-07-31,298.67,NAPA Auto Parts,2023-07-31,2024-07-30,ACDelco Care Protection,Standard,2023-10-31,2023-11-05,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,3,273,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01010,PRD-63213,Convection Microwave Oven,Appliances,GE Appliances,GE -APP-573,SNGE657821,SNGE657872,SNGE657821,2023-02-26,344.52,Costco,2023-02-26,2027-02-26,AssureX Extended Guard,Extended,2023-08-26,2023-08-29,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,5,1280,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-01011,PRD-98467,Electric Range Oven,Appliances,Maytag,MAY-APP-888,SNMA294379,SNMA294379,SNMA294379,2023-02-13,993.01,Costco,2023-02-13,2027-02-13,AssureX Extended Guard,Extended,2024-09-01,2024-09-13,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,18,895,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01012,PRD-36609,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-312,SNMA761614,SNMA761614,SNMA761614,2023-06-29,899.18,Sears Appliance Outlet,2023-06-29,2026-06-28,Maytag Care Protection,Standard,2025-09-15,2025-09-28,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,26,286,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01013,PRD-40562,Heavy-Duty Clothes Dryer,Appliances,KitchenAid,KIT-APP-904,SNKI706305,SNKI706305,SNKI706305,2023-07-13,883.82,Lowe's,2023-07-13,2026-07-12,KitchenAid Care Protection,Standard,2026-09-10,2026-09-15,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Manufacturing,37,-60,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01014,PRD-83798,Tablet 11-inch Display,Electronics,Sony,SON-ELE-597,SNSO946781,SNSO946781,SNSO946781,2024-12-09,650.82,B&H Photo,2024-12-09,2026-12-09,Sony Care Protection,Standard,2025-01-15,2025-01-27,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Unauthorized Modification,1,693,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01015,PRD-75065,Convection Microwave Oven,Appliances,GE Appliances,GE -APP-505,SNGE421042,SNGE421042,SNGE421042,2024-09-14,311.58,Costco,2024-09-14,2027-09-14,GE Appliances Care Protection,Standard,2026-10-04,2026-10-12,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,24,345,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01016,PRD-43676,Gaming Desktop Rig,Electronics,Dell,DEL-ELE-455,SNDE547354,SNDE547354,SNDE547354,2024-05-28,2083.56,BestBuy,2024-05-28,2026-05-28,Dell Care Protection,Standard,2024-09-25,2024-10-02,Electrical Failure,No current flowing to main motor despite active input power.,Electrical,3,610,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01017,PRD-67852,Mirrorless Camera Body,Electronics,Lenovo,LEN-ELE-678,SNLE547348,SNLE547348,SNLE547348,2023-05-03,1590.05,Target,2023-05-03,2025-05-02,Lenovo Care Protection,Standard,2023-10-20,2023-10-30,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,5,560,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01018,PRD-33494,Heavy-Duty Clothes Dryer,Appliances,Whirlpool,WHI-APP-479,SNWH722397,SNWH722397,SNWH722397,2024-07-25,829.1,Home Depot,2024-07-25,2027-07-25,Whirlpool Care Protection,Standard,2025-04-27,2025-04-30,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,9,819,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01019,PRD-91364,Galaxy Ultra Smartphone,Electronics,Dell,DEL-ELE-973,SNDE429267,SNDE429267,SNDE429267,2025-05-19,1094.54,Direct Manufacturer Store,2025-05-19,2027-05-19,Dell Care Protection,Standard,2026-07-15,2026-07-22,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,13,308,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01020,PRD-43737,Smart Dishwasher 24-inch,Appliances,LG,LG-APP-995,SNLG406351,SNLG406351,SNLG406351,2023-04-24,861.1,Sears Appliance Outlet,2023-04-24,2026-04-23,LG Care Protection,Standard,2026-08-22,2026-09-11,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Manufacturing,39,-121,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01021,PRD-85355,Mirrorless Camera Body,Electronics,Dell,DEL-ELE-382,SNDE706411,SNDE706411,SNDE706411,2024-02-23,1494.02,Amazon Electronics,2024-02-23,2027-02-22,AssureX Extended Guard,Extended,2024-04-28,2024-05-07,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,2,1030,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01022,PRD-38642,Tablet 11-inch Display,Electronics,Sony,SON-ELE-612,SNSO540536,SNSO540536,SNSO540536,2025-04-08,585.86,Target,2025-04-08,2027-04-08,Sony Care Protection,Standard,2025-09-15,2025-09-19,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Electrical,5,570,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01023,PRD-72774,ABS Wheel Speed Sensor,Automotive,Bosch Auto,BOS-AUT-277,SNBO220736,SNBO220736,SNBO220736,2024-05-22,113.45,AutoZone,2024-05-22,2025-05-22,Bosch Auto Care Protection,Standard,2024-09-27,2024-10-02,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,4,237,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01024,PRD-46456,ProBook Laptop 15-inch,Electronics,Apple,APP-ELE-138,SNAP356307,SNAP356307,SNAP356307,2025-05-30,725.95,B&H Photo,2025-05-30,2028-05-29,AssureX Extended Guard,Extended,2026-09-17,2026-09-24,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,15,620,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01025,PRD-36743,ProBook Laptop 15-inch,Electronics,Sony,SON-ELE-854,SNSO473053,SNSO473053,SNSO473053,2024-12-17,758.76,BestBuy,2024-12-17,2026-12-17,Sony Care Protection,Standard,2026-01-15,2026-01-24,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Unauthorized Modification,12,336,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01026,PRD-82794,ABS Wheel Speed Sensor,Automotive,Brembo,BRE-AUT-793,SNBR980366,SNBR980366,SNBR980366,2024-10-30,98.66,AutoZone,2024-10-30,2025-10-30,Brembo Care Protection,Standard,2025-03-20,2025-03-22,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,4,224,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-01027,PRD-21094,Mirrorless Camera Body,Electronics,Dell,DEL-ELE-812,SNDE443152,SNDE443152,SNDE443152,2023-04-23,1462.5,Amazon Electronics,2023-04-23,2025-04-22,Dell Care Protection,Standard,2024-05-13,2024-05-22,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,12,344,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-01028,PRD-42592,Electronic Fuel Injector Kit,Automotive,Denso,DEN-AUT-261,SNDE803330,SNDE803330,SNDE803330,2023-10-30,481.46,AutoZone,2023-10-30,2024-10-29,Denso Care Protection,Standard,2024-04-18,2024-04-23,Premature Wear,"Brake pad friction compound deteriorated within 2,000 miles of highway driving.",Manufacturing,5,194,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01029,PRD-80814,Smart Watch Series 7,Electronics,Dell,DEL-ELE-831,SNDE707592,SNDE707592,SNDE707592,2023-02-13,405.49,Target,2023-02-13,2025-02-12,Dell Care Protection,Standard,2024-03-10,2024-03-23,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,12,339,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01030,PRD-67429,ProBook Laptop 15-inch,Electronics,Sony,SON-ELE-924,SNSO785578,SNSO785578,SNSO785578,2024-03-20,752.99,Target,2024-03-20,2026-03-20,Sony Care Protection,Standard,2025-03-02,2025-03-07,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,11,383,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01031,PRD-16151,ProBook Laptop 15-inch,Electronics,Sony,SON-ELE-333,SNSO662625,SNSO662625,SNSO662625,2023-09-11,992.44,B&H Photo,2023-09-11,2025-09-10,Sony Care Protection,Standard,2024-12-16,2024-12-23,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,15,268,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01032,PRD-91737,ProBook Laptop 15-inch,Electronics,HP,HP-ELE-303,SNHP310807,SNHP310807,SNHP310807,2023-12-30,767.88,Amazon Electronics,2023-12-30,2025-12-29,HP Care Protection,Standard,2024-02-14,2024-02-17,Physical Impact,Unspecified system degradation observed during normal operating routine.,Physical Impact,1,684,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01033,PRD-35856,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-309,SNWH110444,SNWH110444,SNWH110444,2024-01-30,800.61,Lowe's,2024-01-30,2028-01-30,AssureX Extended Guard,Extended,2025-12-28,2026-01-05,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,22,763,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01034,PRD-28611,Tablet 11-inch Display,Electronics,Asus,ASU-ELE-935,SNAS111226,SNAS111226,SNAS111226,2025-01-13,666.26,Target,2025-01-13,2027-01-13,Asus Care Protection,Standard,2025-10-25,2025-11-06,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,9,445,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01035,PRD-40255,Active Noise Cancelling Headphones,Electronics,HP,HP-ELE-157,SNHP182042,SNHP182042,SNHP182042,2025-05-13,343.45,Amazon Electronics,2025-05-13,2027-05-13,HP Care Protection,Standard,2025-12-03,2025-12-07,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Unauthorized Modification,6,526,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01036,PRD-18926,Front-Load Washing Machine,Appliances,Maytag,MAY-APP-147,SNMA233227,SNMA233227,SNMA233227,2023-01-26,906.16,Costco,2023-01-26,2026-01-25,Maytag Care Protection,Standard,2024-10-16,2024-10-28,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,20,466,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01037,PRD-43940,OLED 4K Smart TV,Electronics,HP,HP-ELE-549,SNHP953880,SNHP953880,SNHP953880,2025-04-28,1441.76,Target,2025-04-28,2028-04-27,AssureX Extended Guard,Extended,2028-09-15,2028-10-02,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,40,-141,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01038,PRD-39804,Mirrorless Camera Body,Electronics,Apple,APP-ELE-151,SNAP505083,SNAP505083,SNAP505083,2025-04-13,1441.16,Direct Manufacturer Store,2025-04-13,2028-04-12,AssureX Extended Guard,Extended,2026-02-28,2026-03-13,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,10,774,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01039,PRD-60499,OLED 4K Smart TV,Electronics,HP,HP-ELE-921,SNHP713346,SNHP713346,SNHP713346,2024-09-04,1395.33,B&H Photo,2024-09-04,2026-09-04,HP Care Protection,Standard,2025-12-21,2025-12-26,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,15,257,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01040,PRD-23071,Smart Watch Series 7,Electronics,Dell,DEL-ELE-687,SNDE906796,SNDE906796,SNDE906796,2023-07-21,489.25,Amazon Electronics,2023-07-21,2025-07-20,Dell Care Protection,Standard,2025-07-21,2025-07-22,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,24,-1,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-01041,PRD-64516,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-813,SNWH463494,SNWH463494,SNWH463494,2023-03-19,1056.56,Direct Factory Outlet,2023-03-19,2026-03-18,Whirlpool Care Protection,Standard,2023-07-28,2023-08-05,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Component Failure,4,964,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-01042,PRD-90904,Electric Range Oven,Appliances,Bosch,BOS-APP-254,SNBO469645,SNBO469645,SNBO469645,2024-01-27,980.57,Direct Factory Outlet,2024-01-27,2027-01-26,Bosch Care Protection,Standard,2025-01-07,2025-01-17,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,11,749,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01043,PRD-38876,Front-Load Washing Machine,Appliances,Bosch,BOS-APP-604,SNBO506648,SNBO506648,SNBO506648,2025-05-16,976.97,Lowe's,2025-05-16,2029-05-16,AssureX Extended Guard,Extended,2026-05-15,2026-05-16,Pest Infestation Damage,Unspecified system degradation observed during normal operating routine.,Pest Infestation Damage,11,1097,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01044,PRD-87477,Convection Microwave Oven,Appliances,Whirlpool,WHI-APP-280,SNWH495191,SNWH495191,SNWH495191,2024-08-17,358.93,Sears Appliance Outlet,2024-08-17,2027-08-17,Whirlpool Care Protection,Standard,2024-09-19,2024-10-01,Unauthorized Modification,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,1,1062,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
