claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-01881,PRD-92777,Active Noise Cancelling Headphones,Electronics,HP,HP-ELE-804,SNHP759757,SNHP759757,SNHP759757,2023-05-09,281.31,Direct Manufacturer Store,2023-05-09,2026-05-08,AssureX Extended Guard,Extended,2026-08-12,2026-08-30,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,39,-96,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01778,PRD-29553,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-451,SNDE246708,SNDE246708,SNDE246708,2024-09-16,990.55,Direct Manufacturer Store,2024-09-16,2027-09-16,AssureX Extended Guard,Extended,2025-06-11,2025-06-14,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,8,827,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01900,PRD-54255,Active Noise Cancelling Headphones,Electronics,Apple,APP-ELE-405,SNAP325960,SNAP325960,SNAP325960,2025-04-10,332.57,Target,2025-04-10,2028-04-09,AssureX Extended Guard,Extended,2026-07-18,2026-07-23,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,15,631,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01393,PRD-87153,Galaxy Ultra Smartphone,Electronics,Dell,DEL-ELE-571,SNDE245431,SNDE245431,SNDE245431,2024-04-11,1148.07,Direct Manufacturer Store,2024-04-11,2026-04-11,Dell Care Protection,Standard,2024-11-16,2024-11-23,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,7,511,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00589,PRD-42873,OLED 4K Smart TV,Electronics,HP,HP-ELE-682,SNHP114901,SNHP114901,SNHP114901,2023-09-30,1475.32,B&H Photo,2023-09-30,2025-09-29,HP Care Protection,Standard,2024-05-22,2024-06-02,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Unauthorized Modification,7,495,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01344,PRD-62317,Convection Microwave Oven,Appliances,KitchenAid,KIT-APP-508,SNKI183124,SNKI183124,SNKI183124,2023-06-18,291.32,Direct Factory Outlet,2023-06-18,2026-06-17,KitchenAid Care Protection,Standard,2024-03-25,2024-04-09,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,9,814,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02221,PRD-92282,ProBook Laptop 15-inch,Electronics,LG,LG-ELE-600,SNLG630479,SNLG630479,SNLG630479,2023-04-09,845.43,Amazon Electronics,2023-04-09,2025-04-08,LG Care Protection,Standard,2023-09-20,2023-10-02,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,5,566,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00816,PRD-62157,ProBook Laptop 15-inch,Electronics,Samsung,SAM-ELE-174,SNSA698336,SNSA698336,SNSA698336,2024-12-10,769.67,Direct Manufacturer Store,2024-12-10,2026-12-10,Samsung Care Protection,Standard,2025-09-06,2025-09-13,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,8,460,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00983,PRD-20164,Active Noise Cancelling Headphones,Electronics,LG,LG-ELE-934,SNLG136421,SNLG136421,SNLG136421,2023-05-03,328.6,Amazon Electronics,2023-05-03,2025-05-02,LG Care Protection,Standard,2024-10-27,2024-11-07,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,17,187,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02397,PRD-77010,Heavy-Duty Clothes Dryer,Appliances,Whirlpool,WHI-APP-637,SNWH883748,SNWH883748,SNWH883748,2024-08-09,894.95,Lowe's,2024-08-09,2028-08-09,AssureX Extended Guard,Extended,2027-05-21,2027-05-28,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,33,446,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01173,PRD-63290,ProBook Laptop 15-inch,Electronics,HP,HP-ELE-191,SNHP437488,SNHP437488,SNHP437488,2024-04-08,741.17,BestBuy,2024-04-08,2026-04-08,HP Care Protection,Standard,2025-02-09,2025-02-11,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,10,423,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00129,PRD-96246,Electronic Fuel Injector Kit,Automotive,Continental Auto,CON-AUT-564,SNCO758879,SNCO758879,SNCO758879,2023-01-10,517.47,RockAuto,2023-01-10,2024-01-10,Continental Auto Care Protection,Standard,2024-01-16,2024-01-21,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,12,-6,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-00563,PRD-94920,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-324,SNMA357269,SNMA357269,SNMA357269,2023-12-02,960.04,Costco,2023-12-02,2026-12-01,Maytag Care Protection,Standard,2024-05-26,2024-05-31,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,5,919,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00844,PRD-95904,Electronic Fuel Injector Kit,Automotive,Denso,DEN-AUT-906,SNDE852032,SNDE852032,SNDE852032,2023-10-17,479.35,RockAuto,2023-10-17,2024-10-16,Denso Care Protection,Standard,2024-03-02,2024-03-05,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Manufacturing,4,228,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00441,PRD-48173,French Door Refrigerator,Appliances,Bosch,BOS-APP-370,SNBO787919,SNBO787971,SNBO787919,2024-10-29,1728.77,Costco,2024-10-29,2027-10-29,Bosch Care Protection,Standard,2027-03-10,2027-03-19,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,28,233,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-01071,PRD-73495,French Door Refrigerator,Appliances,LG,LG-APP-882,SNLG559142,SNLG559142,SNLG559142,2023-02-03,1727.42,Costco,2023-02-03,2026-02-02,LG Care Protection,Standard,2025-09-26,2025-10-01,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,31,129,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-01717,PRD-45080,Ceramic Brake Pad Set,Automotive,Continental Auto,CON-AUT-852,SNCO553894,SNCO553894,SNCO553894,2023-12-15,123.26,O'Reilly Auto,2023-12-15,2024-12-14,Continental Auto Care Protection,Standard,2024-04-25,2024-04-29,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,4,233,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00363,PRD-55564,Smart Dishwasher 24-inch,Appliances,KitchenAid,KIT-APP-607,SNKI315697,SNKI315697,SNKI315697,2024-03-23,688.81,Lowe's,2024-03-23,2027-03-23,KitchenAid Care Protection,Standard,2027-05-06,2027-05-13,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Manufacturing,37,-44,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01772,PRD-92155,Front-Load Washing Machine,Appliances,Samsung,SAM-APP-675,SNSA370451,SNSA370451,SNSA370451,2025-03-09,990.35,Direct Factory Outlet,2025-03-09,2028-03-08,Samsung Care Protection,Standard,2025-10-04,2025-10-18,Power Surge Damage,Unspecified system degradation observed during normal operating routine.,Power Surge Damage,6,886,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00547,PRD-71342,Heavy-Duty Starter Motor,Automotive,ACDelco,ACD-AUT-499,SNAC647093,SNAC647093,SNAC647093,2024-05-15,322.09,NAPA Auto Parts,2024-05-15,2025-05-15,ACDelco Care Protection,Standard,2025-01-08,2025-01-13,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,7,127,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02412,PRD-29333,Mirrorless Camera Body,Electronics,Asus,ASU-ELE-427,SNAS593500,SNAS593500,SNAS593500,2023-04-29,1739.21,Amazon Electronics,2023-04-29,2026-04-28,AssureX Extended Guard,Extended,2023-09-20,2023-10-04,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Manufacturing,4,951,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02082,PRD-30315,Smart Watch Series 7,Electronics,Dell,DEL-ELE-212,SNDE396239,SNDE396239,SNDE396239,2023-03-09,498.49,Amazon Electronics,2023-03-09,2025-03-08,Dell Care Protection,Standard,2023-10-29,2023-10-31,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,7,496,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00897,PRD-15831,Convection Microwave Oven,Appliances,Maytag,MAY-APP-469,SNMA358365,SNMA358365,SNMA358365,2024-06-29,361.21,Costco,2024-06-29,2027-06-29,Maytag Care Protection,Standard,2025-02-20,2025-02-28,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,7,859,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01033,PRD-35856,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-309,SNWH110444,SNWH110444,SNWH110444,2024-01-30,800.61,Lowe's,2024-01-30,2028-01-30,AssureX Extended Guard,Extended,2025-12-28,2026-01-05,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,22,763,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01521,PRD-21151,OLED 4K Smart TV,Electronics,LG,LG-ELE-866,SNLG399093,SNLG399093,SNLG399093,2025-03-20,1321.78,Amazon Electronics,2025-03-20,2027-03-20,LG Care Protection,Standard,2026-06-03,2026-06-08,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,14,290,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00680,PRD-32746,Gaming Desktop Rig,Electronics,Dell,DEL-ELE-326,SNDE353781,SNDE353781,SNDE353781,2023-12-09,1912.53,Amazon Electronics,2023-12-09,2025-12-08,Dell Care Protection,Standard,2025-12-09,2025-12-11,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,24,-1,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-01165,PRD-22963,French Door Refrigerator,Appliances,Samsung,SAM-APP-346,SNSA212132,SNSA212132,SNSA212132,2024-12-25,1840.14,Costco,2024-12-25,2028-12-25,AssureX Extended Guard,Extended,2029-02-09,2029-02-23,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,49,-46,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00671,PRD-79827,Smart Watch Series 7,Electronics,Apple,APP-ELE-445,SNAP195407,SNAP195407,SNAP195407,2025-03-14,449.5,B&H Photo,2025-03-14,2027-03-14,Apple Care Protection,Standard,2025-11-06,2025-11-17,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,7,493,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01518,PRD-82883,Smart Dishwasher 24-inch,Appliances,Bosch,BOS-APP-900,SNBO340283,SNBO340283,SNBO340283,2025-04-04,885.84,Direct Factory Outlet,2025-04-04,2028-04-03,Bosch Care Protection,Standard,2028-02-26,2028-03-03,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,34,37,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01497,PRD-62625,OLED 4K Smart TV,Electronics,Lenovo,LEN-ELE-605,SNLE388606,SNLE388606,SNLE388606,2024-06-19,1102.04,BestBuy,2024-06-19,2026-06-19,Lenovo Care Protection,Standard,2024-12-31,2025-01-04,Water Damage,Liquid spilled directly into top vents while device was operating.,Water Damage,6,535,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00422,PRD-87274,Smart Dishwasher 24-inch,Appliances,Samsung,SAM-APP-875,SNSA600281,SNSA600281,SNSA600281,2025-03-02,847.53,Lowe's,2025-03-02,2028-03-01,Samsung Care Protection,Standard,2026-01-15,2026-01-30,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,10,776,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02282,PRD-33529,Gaming Desktop Rig,Electronics,Asus,ASU-ELE-854,SNAS242291,SNAS242291,SNAS242291,2024-05-11,2277.78,BestBuy,2024-05-11,2026-05-11,Asus Care Protection,Standard,2024-04-26,2024-05-28,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,0,745,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00994,PRD-13222,ProBook Laptop 15-inch,Electronics,HP,HP-ELE-933,SNHP560669,SNHP560669,SNHP560669,2024-07-24,1039.53,BestBuy,2024-07-24,2026-07-24,HP Care Protection,Standard,2025-10-08,2025-10-17,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,14,289,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02499,PRD-55647,Front-Load Washing Machine,Appliances,Maytag,MAY-APP-901,SNMA871066,SNMA871066,SNMA871066,2023-11-03,739.64,Lowe's,2023-11-03,2027-11-03,AssureX Extended Guard,Extended,2026-01-02,2026-01-05,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,25,670,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-02106,PRD-41294,Performance Shock Absorbers,Automotive,Brembo,BRE-AUT-560,SNBR395858,SNBR395858,SNBR395858,2024-08-03,398.87,RockAuto,2024-08-03,2025-08-03,Brembo Care Protection,Standard,2024-12-21,2024-12-30,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Manufacturing,4,225,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01417,PRD-69524,Heavy-Duty Clothes Dryer,Appliances,Whirlpool,WHI-APP-368,SNWH401896,SNWH401896,SNWH401896,2024-03-23,830.25,Costco,2024-03-23,2027-03-23,Whirlpool Care Protection,Standard,2027-05-26,2027-05-30,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,38,-64,0,True,True,True,True,True,False,0,False,False,False,True,Likely Invalid
CLM-01131,PRD-98395,Convection Microwave Oven,Appliances,Maytag,MAY-APP-284,SNMA494083,SNMA494083,SNMA494083,2023-10-11,350.98,Lowe's,2023-10-11,2027-10-11,AssureX Extended Guard,Extended,2026-03-04,2026-03-15,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,28,586,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01684,PRD-69797,Ceramic Brake Pad Set,Automotive,ACDelco,ACD-AUT-739,SNAC904813,SNAC904813,SNAC904813,2024-11-13,143.39,NAPA Auto Parts,2024-11-13,2025-11-13,ACDelco Care Protection,Standard,2025-05-05,2025-05-06,Premature Wear,"Brake pad friction compound deteriorated within 2,000 miles of highway driving.",Manufacturing,5,192,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02044,PRD-97071,French Door Refrigerator,Appliances,LG,LG-APP-122,SNLG406400,SNLG406400,SNLG406400,2025-04-05,1441.93,Home Depot,2025-04-05,2028-04-04,LG Care Protection,Standard,2025-10-25,2025-11-07,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,6,892,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01256,PRD-10100,Active Noise Cancelling Headphones,Electronics,Sony,SON-ELE-724,SNSO495022,SNSO495022,SNSO495022,2023-07-24,310.69,Target,2023-07-24,2025-07-23,Sony Care Protection,Standard,2024-03-13,2024-03-20,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,7,497,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00849,PRD-41854,Smart Dishwasher 24-inch,Appliances,KitchenAid,KIT-APP-241,SNKI707732,SNKI707732,SNKI707732,2023-07-22,922.87,Direct Factory Outlet,2023-07-22,2026-07-21,KitchenAid Care Protection,Standard,2026-07-28,2026-07-29,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,36,-7,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-00235,PRD-28705,Galaxy Ultra Smartphone,Electronics,Lenovo,LEN-ELE-211,SNLE767083,SNLE767083,SNLE767083,2024-02-22,1077.97,B&H Photo,2024-02-22,2026-02-21,Lenovo Care Protection,Standard,2025-02-01,2025-02-02,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Unauthorized Modification,11,385,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00198,PRD-95162,Smart Watch Series 7,Electronics,Asus,ASU-ELE-585,SNAS381370,SNAS381370,SNAS381370,2023-02-26,431.91,Direct Manufacturer Store,2023-02-26,2025-02-25,Asus Care Protection,Standard,2023-10-21,2023-10-29,Water Damage,Liquid spilled directly into top vents while device was operating.,Water Damage,7,493,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01964,PRD-83260,Smart Watch Series 7,Electronics,HP,HP-ELE-196,SNHP668304,SNHP668304,SNHP668304,2023-03-27,353.94,B&H Photo,2023-03-27,2026-03-26,AssureX Extended Guard,Extended,2026-09-15,2026-09-26,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,41,-173,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00377,PRD-90636,French Door Refrigerator,Appliances,GE Appliances,GE -APP-885,SNGE541365,SNGE541365,SNGE541365,2024-04-14,1416.59,Lowe's,2024-04-14,2027-04-14,GE Appliances Care Protection,Standard,2025-01-29,2025-02-08,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Manufacturing,9,805,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00538,PRD-97612,Front-Load Washing Machine,Appliances,LG,LG-APP-430,SNLG788258,SNLG788258,SNLG788258,2023-05-30,906.1,Direct Factory Outlet,2023-05-30,2027-05-30,AssureX Extended Guard,Extended,2025-05-22,2025-06-03,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,23,738,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00601,PRD-50312,Tablet 11-inch Display,Electronics,HP,HP-ELE-307,SNHP879704,SNHP879704,SNHP879704,2023-04-13,591.66,Amazon Electronics,2023-04-13,2025-04-12,HP Care Protection,Standard,2024-06-14,2024-06-29,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,14,302,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01034,PRD-28611,Tablet 11-inch Display,Electronics,Asus,ASU-ELE-935,SNAS111226,SNAS111226,SNAS111226,2025-01-13,666.26,Target,2025-01-13,2027-01-13,Asus Care Protection,Standard,2025-10-25,2025-11-06,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,9,445,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02146,PRD-18823,High Output Alternator,Automotive,K&N,K&N-AUT-824,SNK&136248,SNK&136248,SNK&136248,2024-06-29,389.98,RockAuto,2024-06-29,2025-06-29,K&N Care Protection,Standard,2024-09-15,2024-09-25,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,2,287,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01979,PRD-26182,Mirrorless Camera Body,Electronics,Lenovo,LEN-ELE-607,SNLE245735,SNLE245735,SNLE245735,2024-12-30,1536.67,Target,2024-12-30,2026-12-30,Lenovo Care Protection,Standard,2026-03-28,2026-04-09,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,14,277,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00528,PRD-26688,OLED 4K Smart TV,Electronics,Samsung,SAM-ELE-646,SNSA731160,SNSA731160,SNSA731160,2025-04-18,1473.36,BestBuy,2025-04-18,2027-04-18,Samsung Care Protection,Standard,2027-07-30,2027-08-11,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Manufacturing,27,-103,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00827,PRD-89938,Mirrorless Camera Body,Electronics,Asus,ASU-ELE-495,SNAS991417,SNAS991417,SNAS991417,2024-05-12,1556.54,BestBuy,2024-05-12,2027-05-12,AssureX Extended Guard,Extended,2025-08-13,2025-08-27,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,15,637,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01739,PRD-13116,ProBook Laptop 15-inch,Electronics,Sony,SON-ELE-483,SNSO957802,SNSO957802,SNSO957802,2023-03-31,821.12,B&H Photo,2023-03-31,2025-03-30,Sony Care Protection,Standard,2023-12-16,2023-12-26,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,8,470,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02031,PRD-77943,Smart Watch Series 7,Electronics,LG,LG-ELE-587,SNLG693264,SNLG693264,SNLG693264,2023-11-01,440.31,Amazon Electronics,2023-11-01,2025-10-31,LG Care Protection,Standard,2025-04-20,2025-04-21,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,17,194,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02223,PRD-47941,Active Noise Cancelling Headphones,Electronics,Samsung,SAM-ELE-981,SNSA245345,SNSA245345,SNSA245345,2024-02-29,312.12,BestBuy,2024-02-29,2026-02-28,Samsung Care Protection,Standard,2025-06-02,2025-06-10,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,15,271,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00474,PRD-10648,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-801,SNDE682324,SNDE682324,SNDE682324,2025-01-11,1010.03,B&H Photo,2025-01-11,2027-01-11,Dell Care Protection,Standard,2025-01-02,2025-01-31,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,0,739,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-02277,PRD-25108,Mirrorless Camera Body,Electronics,HP,HP-ELE-836,SNHP616751,SNHP616751,SNHP616751,2023-06-26,1409.08,Direct Manufacturer Store,2023-06-26,2026-06-25,AssureX Extended Guard,Extended,2026-12-03,2026-12-19,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,41,-161,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00205,PRD-54541,French Door Refrigerator,Appliances,KitchenAid,KIT-APP-611,SNKI949767,SNKI949767,SNKI949767,2023-12-17,1781.66,Sears Appliance Outlet,2023-12-17,2027-12-17,AssureX Extended Guard,Extended,2026-04-21,2026-05-04,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,28,605,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00549,PRD-86798,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-382,SNWH247262,SNWH247262,SNWH247262,2023-08-24,1026.0,Home Depot,2023-08-24,2026-08-23,Whirlpool Care Protection,Standard,2025-05-03,2025-05-06,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,20,477,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02271,PRD-92790,Active Noise Cancelling Headphones,Electronics,Apple,APP-ELE-605,SNAP617823,SNAP617823,SNAP617823,2025-05-06,305.48,Amazon Electronics,2025-05-06,2027-05-06,Apple Care Protection,Standard,2025-10-08,2025-10-21,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,5,575,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01456,PRD-48243,ABS Wheel Speed Sensor,Automotive,K&N,K&N-AUT-995,SNK&100958,SNK&100958,SNK&100958,2024-08-31,83.69,O'Reilly Auto,2024-08-31,2025-08-31,K&N Care Protection,Standard,2025-03-25,2025-04-07,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,6,159,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02066,PRD-63276,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-879,SNDE618945,SNDE618945,SNDE618945,2024-01-08,926.25,Target,2024-01-08,2027-01-07,AssureX Extended Guard,Extended,2026-02-18,2026-03-03,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,25,323,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01224,PRD-96381,Active Noise Cancelling Headphones,Electronics,Apple,APP-ELE-377,SNAP544238,SNAP544238,SNAP544238,2023-08-16,248.09,Target,2023-08-16,2025-08-15,Apple Care Protection,Standard,2024-11-11,2024-11-13,Electrical Failure,No current flowing to main motor despite active input power.,Electrical,14,277,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01635,PRD-68254,ABS Wheel Speed Sensor,Automotive,Denso,DEN-AUT-643,SNDE960893,SNDE960893,SNDE960893,2023-08-27,118.05,NAPA Auto Parts,2023-08-27,2024-08-26,Denso Care Protection,Standard,2023-10-17,2023-10-20,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Electrical Failure,1,314,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-00759,PRD-70931,OLED 4K Smart TV,Electronics,Dell,DEL-ELE-300,SNDE525529,SNDE525529,SNDE525529,2023-05-22,1161.86,Direct Manufacturer Store,2023-05-22,2025-05-21,Dell Care Protection,Standard,2023-08-15,2023-08-19,Jailbreaking or Rooting,Unspecified system degradation observed during normal operating routine.,Jailbreaking or Rooting,2,645,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01289,PRD-61559,Gaming Desktop Rig,Electronics,Lenovo,LEN-ELE-149,SNLE446705,SNLE446705,SNLE446705,2024-01-03,2259.31,BestBuy,2024-01-03,2026-01-02,Lenovo Care Protection,Standard,2025-03-13,2025-03-17,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Unauthorized Modification,14,295,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02444,PRD-17227,Heavy-Duty Clothes Dryer,Appliances,KitchenAid,KIT-APP-246,SNKI471831,SNKI471831,SNKI471831,2024-10-30,887.22,Direct Factory Outlet,2024-10-30,2028-10-30,AssureX Extended Guard,Extended,2026-09-19,2026-09-21,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,22,772,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00876,PRD-48353,French Door Refrigerator,Appliances,KitchenAid,KIT-APP-933,SNKI534714,SNKI534714,SNKI534714,2023-06-08,1604.62,Direct Factory Outlet,2023-06-08,2027-06-08,AssureX Extended Guard,Extended,2025-02-07,2025-02-09,Motor Failure,Drive motor hums loudly but will not spin drum under normal load.,Manufacturing,20,851,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
